Timestamp_,P_,R_,Y_,TimestampM,P,R,Y
3165894453611,0,0,-46,1582947226805,0,0,-46
3165894453631,0,0,-46,1582947226815,0,0,-46
3165894453652,0,0,-46,1582947226826,0,0,-46
3165894453671,0,0,-46,1582947226835,0,0,-46
3165894453691,0,0,-46,1582947226845,0,0,-46
3165894453711,0,0,-45,1582947226855,0,0,-45
3165894453731,0,0,-45,1582947226865,0,0,-45
3165894453751,0,0,-45,1582947226875,0,0,-45
3165894453771,0,0,-45,1582947226885,0,0,-45
3165894453791,0,0,-45,1582947226895,0,0,-45
3165894453811,0,0,-45,1582947226905,0,0,-45
3165894453831,0,0,-45,1582947226915,0,0,-45
3165894453851,0,0,-45,1582947226925,0,0,-45
3165894453871,0,0,-45,1582947226935,0,0,-45
3165894453891,0,0,-44,1582947226945,0,0,-44
3165894453911,0,0,-44,1582947226955,0,0,-44
3165894453932,0,0,-44,1582947226966,0,0,-44
3165894453952,0,0,-44,1582947226976,0,0,-44
3165894453972,0,0,-44,1582947226986,0,0,-44
3165894453992,0,0,-44,1582947226996,0,0,-44
3165894454012,0,0,-44,1582947227006,0,0,-44
3165894454032,0,0,-44,1582947227016,0,0,-44
3165894454052,0,0,-43,1582947227026,0,0,-43
3165894454072,0,0,-43,1582947227036,0,0,-43
3165894454092,0,0,-43,1582947227046,0,0,-43
3165894454112,0,0,-43,1582947227056,0,0,-43
3165894454132,0,0,-42,1582947227066,0,0,-42
3165894454152,0,0,-42,1582947227076,0,0,-42
3165894454172,0,0,-42,1582947227086,0,0,-42
3165894454193,0,0,-41,1582947227096,0,0,-41
3165894454212,0,0,-41,1582947227106,0,0,-41
3165894454233,0,0,-41,1582947227116,0,0,-41
3165894454254,0,0,-40,1582947227127,0,0,-40
3165894454273,0,0,-40,1582947227136,0,0,-40
3165894454293,0,0,-39,1582947227146,0,0,-39
3165894454313,0,0,-39,1582947227156,0,0,-39
3165894454334,0,0,-38,1582947227167,0,0,-38
3165894454354,0,-1,-38,1582947227177,0,-1,-38
3165894454374,0,-1,-37,1582947227187,0,-1,-37
3165894454394,0,-1,-37,1582947227197,0,-1,-37
3165894454414,0,-1,-36,1582947227207,0,-1,-36
3165894454434,0,-1,-36,1582947227217,0,-1,-36
3165894454454,0,-1,-35,1582947227227,0,-1,-35
3165894454474,0,-1,-35,1582947227237,0,-1,-35
3165894454494,0,-1,-34,1582947227247,0,-1,-34
3165894454514,0,-1,-34,1582947227257,0,-1,-34
3165894454534,0,-1,-33,1582947227267,0,-1,-33
3165894454554,0,-1,-32,1582947227277,0,-1,-32
3165894454574,0,-1,-32,1582947227287,0,-1,-32
3165894454594,0,-1,-31,1582947227297,0,-1,-31
3165894454614,0,-1,-30,1582947227307,0,-1,-30
3165894454634,0,-1,-29,1582947227317,0,-1,-29
3165894454654,0,-1,-29,1582947227327,0,-1,-29
3165894454680,0,-1,-28,1582947227340,0,-1,-28
3165894454695,0,-1,-27,1582947227347,0,-1,-27
3165894454714,0,-1,-26,1582947227357,0,-1,-26
3165894454735,0,-1,-25,1582947227367,0,-1,-25
3165894454755,0,-1,-24,1582947227377,0,-1,-24
3165894454775,0,-1,-23,1582947227387,0,-1,-23
3165894454795,0,-1,-23,1582947227397,0,-1,-23
3165894454815,0,-1,-22,1582947227407,0,-1,-22
3165894454835,0,-1,-21,1582947227417,0,-1,-21
3165894454855,0,-1,-20,1582947227427,0,-1,-20
3165894454876,0,-1,-19,1582947227438,0,-1,-19
3165894454895,0,-1,-18,1582947227447,0,-1,-18
3165894454915,0,-1,-18,1582947227457,0,-1,-18
3165894454936,0,-1,-17,1582947227468,0,-1,-17
3165894454955,0,-1,-16,1582947227477,0,-1,-16
3165894454976,0,-1,-16,1582947227488,0,-1,-16
3165894454996,0,-1,-15,1582947227498,0,-1,-15
3165894455018,0,-1,-14,1582947227509,0,-1,-14
3165894455036,0,-1,-14,1582947227518,0,-1,-14
3165894455056,0,-1,-13,1582947227528,0,-1,-13
3165894455076,0,-1,-12,1582947227538,0,-1,-12
3165894455104,1,-1,-12,1582947227552,1,-1,-12
3165894455116,1,-1,-11,1582947227558,1,-1,-11
3165894455136,1,-1,-11,1582947227568,1,-1,-11
3165894455156,1,-1,-10,1582947227578,1,-1,-10
3165894455177,1,-1,-10,1582947227588,1,-1,-10
3165894455196,1,-1,-9,1582947227598,1,-1,-9
3165894455216,1,-1,-9,1582947227608,1,-1,-9
3165894455236,2,-1,-8,1582947227618,2,-1,-8
3165894455257,2,-1,-8,1582947227628,2,-1,-8
3165894455277,2,-1,-7,1582947227638,2,-1,-7
3165894455297,2,-1,-7,1582947227648,2,-1,-7
3165894455318,3,-1,-7,1582947227659,3,-1,-7
3165894455336,3,-1,-6,1582947227668,3,-1,-6
3165894455356,4,-1,-6,1582947227678,4,-1,-6
3165894455377,4,-1,-6,1582947227688,4,-1,-6
3165894455397,5,-1,-6,1582947227698,5,-1,-6
3165894455417,5,-1,-5,1582947227708,5,-1,-5
3165894455438,5,-1,-5,1582947227719,5,-1,-5
3165894455457,6,-1,-5,1582947227728,6,-1,-5
3165894455478,6,-1,-5,1582947227739,6,-1,-5
3165894455498,7,-1,-4,1582947227749,7,-1,-4
3165894455518,7,-1,-4,1582947227759,7,-1,-4
3165894455538,7,-1,-4,1582947227769,7,-1,-4
3165894455558,8,-1,-4,1582947227779,8,-1,-4
3165894455578,8,-1,-4,1582947227789,8,-1,-4
3165894455598,9,-1,-4,1582947227799,9,-1,-4
3165894455618,9,-1,-4,1582947227809,9,-1,-4
3165894455638,10,-1,-3,1582947227819,10,-1,-3
3165894455658,10,-1,-3,1582947227829,10,-1,-3
3165894455679,11,-1,-3,1582947227839,11,-1,-3
3165894455699,11,-1,-3,1582947227849,11,-1,-3
3165894455719,12,-1,-3,1582947227859,12,-1,-3
3165894455739,12,-1,-3,1582947227869,12,-1,-3
3165894455759,13,-1,-3,1582947227879,13,-1,-3
3165894455779,13,-1,-3,1582947227889,13,-1,-3
3165894455798,14,-1,-3,1582947227899,14,-1,-3
3165894455819,14,-1,-2,1582947227909,14,-1,-2
3165894455839,15,-1,-2,1582947227919,15,-1,-2
3165894455859,15,-1,-2,1582947227929,15,-1,-2
3165894455879,16,-1,-2,1582947227939,16,-1,-2
3165894455899,16,-1,-2,1582947227949,16,-1,-2
3165894455919,17,-1,-2,1582947227959,17,-1,-2
3165894455939,17,-1,-2,1582947227969,17,-1,-2
3165894455959,18,-1,-2,1582947227979,18,-1,-2
3165894455980,18,-1,-2,1582947227990,18,-1,-2
3165894455999,19,-1,-2,1582947227999,19,-1,-2
3165894456021,19,-1,-2,1582947228010,19,-1,-2
3165894456039,20,-1,-2,1582947228019,20,-1,-2
3165894456059,20,-1,-2,1582947228029,20,-1,-2
3165894456080,21,-1,-2,1582947228040,21,-1,-2
3165894456100,21,-1,-2,1582947228050,21,-1,-2
3165894456121,22,-1,-2,1582947228060,22,-1,-2
3165894456141,22,-1,-2,1582947228070,22,-1,-2
3165894456160,22,-1,-2,1582947228080,22,-1,-2
3165894456180,23,-1,-1,1582947228090,23,-1,-1
3165894456200,23,-1,-1,1582947228100,23,-1,-1
3165894456220,24,-1,-1,1582947228110,24,-1,-1
3165894456240,24,-1,-1,1582947228120,24,-1,-1
3165894456260,24,-1,-1,1582947228130,24,-1,-1
3165894456281,25,-1,-1,1582947228140,25,-1,-1
3165894456301,25,-1,-1,1582947228150,25,-1,-1
3165894456321,26,-1,-1,1582947228160,26,-1,-1
3165894456341,26,-1,-1,1582947228170,26,-1,-1
3165894456361,27,-1,-1,1582947228180,27,-1,-1
3165894456381,27,-1,-1,1582947228190,27,-1,-1
3165894456402,27,-1,-1,1582947228201,27,-1,-1
3165894456421,28,-1,-1,1582947228210,28,-1,-1
3165894456441,28,-1,-1,1582947228220,28,-1,-1
3165894456461,29,-1,-1,1582947228230,29,-1,-1
3165894456482,29,-1,-1,1582947228241,29,-1,-1
3165894456502,29,-1,-1,1582947228251,29,-1,-1
3165894456522,30,-1,-1,1582947228261,30,-1,-1
3165894456542,30,-1,-1,1582947228271,30,-1,-1
3165894456562,31,-1,-1,1582947228281,31,-1,-1
3165894456584,31,-1,-1,1582947228292,31,-1,-1
3165894456602,32,-1,-1,1582947228301,32,-1,-1
3165894456623,32,-1,-1,1582947228311,32,-1,-1
3165894456642,32,-1,-1,1582947228321,32,-1,-1
3165894456663,33,-1,-1,1582947228331,33,-1,-1
3165894456683,33,-1,-1,1582947228341,33,-1,-1
3165894456703,33,-1,-1,1582947228351,33,-1,-1
3165894456723,34,-1,-1,1582947228361,34,-1,-1
3165894456742,34,-1,-1,1582947228371,34,-1,-1
3165894456762,34,-1,-1,1582947228381,34,-1,-1
3165894456784,34,-1,-1,1582947228392,34,-1,-1
3165894456804,35,-1,-1,1582947228402,35,-1,-1
3165894456823,35,-1,-1,1582947228411,35,-1,-1
3165894456842,35,-1,-1,1582947228421,35,-1,-1
3165894456864,35,-1,-1,1582947228432,35,-1,-1
3165894456884,35,-1,-1,1582947228442,35,-1,-1
3165894456903,35,-1,-1,1582947228451,35,-1,-1
3165894456923,36,-1,-1,1582947228461,36,-1,-1
3165894456943,36,-1,-1,1582947228471,36,-1,-1
3165894456963,36,-1,-1,1582947228481,36,-1,-1
3165894456983,36,-1,-1,1582947228491,36,-1,-1
3165894457005,36,-1,-1,1582947228502,36,-1,-1
3165894457024,36,-1,-1,1582947228512,36,-1,-1
3165894457044,37,-1,-1,1582947228522,37,-1,-1
3165894457064,37,-1,-1,1582947228532,37,-1,-1
3165894457085,37,-1,-1,1582947228542,37,-1,-1
3165894457105,37,-1,-1,1582947228552,37,-1,-1
3165894457125,38,-1,-1,1582947228562,38,-1,-1
3165894457145,38,-1,-1,1582947228572,38,-1,-1
3165894457165,38,-1,-1,1582947228582,38,-1,-1
3165894457185,38,-1,-1,1582947228592,38,-1,-1
3165894457204,39,-1,-1,1582947228602,39,-1,-1
3165894457224,39,-1,-1,1582947228612,39,-1,-1
3165894457244,39,-1,-1,1582947228622,39,-1,-1
3165894457264,39,-1,-1,1582947228632,39,-1,-1
3165894457284,40,-1,-1,1582947228642,40,-1,-1
3165894457305,40,-1,-1,1582947228652,40,-1,-1
3165894457326,40,-1,-1,1582947228663,40,-1,-1
3165894457346,40,-1,-1,1582947228673,40,-1,-1
3165894457365,41,-1,-1,1582947228682,41,-1,-1
3165894457385,41,-1,-1,1582947228692,41,-1,-1
3165894457405,41,-1,-1,1582947228702,41,-1,-1
3165894457425,41,-1,-1,1582947228712,41,-1,-1
3165894457445,41,-1,-1,1582947228722,41,-1,-1
3165894457466,41,-1,-1,1582947228733,41,-1,-1
3165894457485,41,-1,-1,1582947228742,41,-1,-1
3165894457505,41,-1,-1,1582947228752,41,-1,-1
3165894457525,41,-1,-1,1582947228762,41,-1,-1
3165894457546,41,-1,-1,1582947228773,41,-1,-1
3165894457566,41,-1,-1,1582947228783,41,-1,-1
3165894457586,41,-1,-1,1582947228793,41,-1,-1
3165894457606,41,-1,-1,1582947228803,41,-1,-1
3165894457627,41,-1,-1,1582947228813,41,-1,-1
3165894457646,41,-1,-1,1582947228823,41,-1,-1
3165894457666,41,0,-1,1582947228833,41,0,-1
3165894457687,41,0,-1,1582947228843,41,0,-1
3165894457706,42,0,-1,1582947228853,42,0,-1
3165894457726,42,0,-1,1582947228863,42,0,-1
3165894457746,42,0,-1,1582947228873,42,0,-1
3165894457767,42,0,-1,1582947228883,42,0,-1
3165894457787,42,0,-1,1582947228893,42,0,-1
3165894457807,42,0,-1,1582947228903,42,0,-1
3165894457827,42,0,-1,1582947228913,42,0,-1
3165894457847,42,0,-1,1582947228923,42,0,-1
3165894457867,43,0,-1,1582947228933,43,0,-1
3165894457887,43,0,-1,1582947228943,43,0,-1
3165894457907,43,0,-1,1582947228953,43,0,-1
3165894457928,43,0,-1,1582947228964,43,0,-1
3165894457948,43,0,-1,1582947228974,43,0,-1
3165894457968,43,0,-1,1582947228984,43,0,-1
3165894457988,43,0,-1,1582947228994,43,0,-1
3165894458008,43,0,-1,1582947229004,43,0,-1
3165894458028,43,0,-1,1582947229014,43,0,-1
3165894458048,43,0,-1,1582947229024,43,0,-1
3165894458068,43,0,-1,1582947229034,43,0,-1
3165894458087,43,0,-1,1582947229043,43,0,-1
3165894458107,43,0,-1,1582947229053,43,0,-1
3165894458128,43,0,-1,1582947229064,43,0,-1
3165894458148,43,0,-1,1582947229074,43,0,-1
3165894458168,43,0,-1,1582947229084,43,0,-1
3165894458189,43,0,-1,1582947229094,43,0,-1
3165894458208,43,0,-1,1582947229104,43,0,-1
3165894458229,43,0,-2,1582947229114,43,0,-2
3165894458249,43,0,-2,1582947229124,43,0,-2
3165894458269,43,0,-2,1582947229134,43,0,-2
3165894458289,43,0,-2,1582947229144,43,0,-2
3165894458309,43,0,-2,1582947229154,43,0,-2
3165894458329,43,0,-2,1582947229164,43,0,-2
3165894458349,43,0,-2,1582947229174,43,0,-2
3165894458369,43,0,-2,1582947229184,43,0,-2
3165894458389,43,0,-2,1582947229194,43,0,-2
3165894458409,43,0,-2,1582947229204,43,0,-2
3165894458430,43,0,-2,1582947229215,43,0,-2
3165894458451,43,0,-2,1582947229225,43,0,-2
3165894458470,44,0,-2,1582947229235,44,0,-2
3165894458491,44,0,-2,1582947229245,44,0,-2
3165894458510,44,0,-2,1582947229255,44,0,-2
3165894458531,44,0,-2,1582947229265,44,0,-2
3165894458550,44,0,-2,1582947229275,44,0,-2
3165894458571,44,0,-2,1582947229285,44,0,-2
3165894458591,44,0,-2,1582947229295,44,0,-2
3165894458611,44,0,-2,1582947229305,44,0,-2
3165894458631,44,0,-2,1582947229315,44,0,-2
3165894458651,44,0,-2,1582947229325,44,0,-2
3165894458671,44,0,-2,1582947229335,44,0,-2
3165894458691,44,0,-2,1582947229345,44,0,-2
3165894458711,44,0,-2,1582947229355,44,0,-2
3165894458731,44,0,-2,1582947229365,44,0,-2
3165894458752,44,0,-2,1582947229376,44,0,-2
3165894458771,44,0,-2,1582947229385,44,0,-2
3165894458791,44,0,-2,1582947229395,44,0,-2
3165894458811,44,0,-2,1582947229405,44,0,-2
3165894458832,44,0,-2,1582947229416,44,0,-2
3165894458851,44,0,-2,1582947229425,44,0,-2
3165894458872,44,0,-2,1582947229436,44,0,-2
3165894458892,44,0,-2,1582947229446,44,0,-2
3165894458913,44,0,-2,1582947229456,44,0,-2
3165894458932,44,0,-2,1582947229466,44,0,-2
3165894458952,44,0,-2,1582947229476,44,0,-2
3165894458972,44,0,-2,1582947229486,44,0,-2
3165894458993,44,0,-2,1582947229496,44,0,-2
3165894459012,44,0,-2,1582947229506,44,0,-2
3165894459033,44,0,-2,1582947229516,44,0,-2
3165894459052,44,0,-2,1582947229526,44,0,-2
3165894459073,44,0,-2,1582947229536,44,0,-2
3165894459093,44,0,-2,1582947229546,44,0,-2
3165894459113,44,0,-2,1582947229556,44,0,-2
3165894459133,44,0,-2,1582947229566,44,0,-2
3165894459153,44,0,-2,1582947229576,44,0,-2
3165894459173,44,0,-2,1582947229586,44,0,-2
3165894459193,44,0,-2,1582947229596,44,0,-2
3165894459213,44,0,-2,1582947229606,44,0,-2
3165894459232,44,0,-2,1582947229616,44,0,-2
3165894459252,44,0,-2,1582947229626,44,0,-2
3165894459272,44,0,-2,1582947229636,44,0,-2
3165894459293,44,0,-2,1582947229646,44,0,-2
3165894459312,44,0,-2,1582947229656,44,0,-2
3165894459332,44,0,-2,1582947229666,44,0,-2
3165894459353,44,0,-2,1582947229676,44,0,-2
3165894459373,44,0,-2,1582947229686,44,0,-2
3165894459393,44,0,-2,1582947229696,44,0,-2
3165894459413,44,0,-2,1582947229706,44,0,-2
3165894459433,44,0,-3,1582947229716,44,0,-3
3165894459453,44,0,-3,1582947229726,44,0,-3
3165894459473,44,1,-3,1582947229736,44,1,-3
3165894459494,44,1,-3,1582947229747,44,1,-3
3165894459515,44,1,-3,1582947229757,44,1,-3
3165894459534,44,1,-3,1582947229767,44,1,-3
3165894459554,44,1,-3,1582947229777,44,1,-3
3165894459575,44,1,-3,1582947229787,44,1,-3
3165894459595,44,1,-3,1582947229797,44,1,-3
3165894459615,44,0,-3,1582947229807,44,0,-3
3165894459635,44,0,-3,1582947229817,44,0,-3
3165894459654,44,0,-3,1582947229827,44,0,-3
3165894459674,44,0,-3,1582947229837,44,0,-3
3165894459695,44,0,-3,1582947229847,44,0,-3
3165894459715,44,0,-3,1582947229857,44,0,-3
3165894459735,44,0,-3,1582947229867,44,0,-3
3165894459755,44,0,-3,1582947229877,44,0,-3
3165894459775,44,0,-3,1582947229887,44,0,-3
3165894459795,44,0,-3,1582947229897,44,0,-3
3165894459815,44,0,-3,1582947229907,44,0,-3
3165894459835,44,0,-3,1582947229917,44,0,-3
3165894459855,44,0,-3,1582947229927,44,0,-3
3165894459875,44,0,-3,1582947229937,44,0,-3
3165894459896,44,0,-3,1582947229948,44,0,-3
3165894459916,44,0,-3,1582947229958,44,0,-3
3165894459936,44,0,-3,1582947229968,44,0,-3
3165894459956,44,0,-3,1582947229978,44,0,-3
3165894459977,44,0,-3,1582947229988,44,0,-3
3165894459996,44,1,-3,1582947229998,44,1,-3
3165894460016,44,1,-3,1582947230008,44,1,-3
3165894460036,44,1,-2,1582947230018,44,1,-2
3165894460056,44,1,-2,1582947230028,44,1,-2
3165894460077,44,1,-2,1582947230038,44,1,-2
3165894460097,44,1,-2,1582947230048,44,1,-2
3165894460117,44,0,-2,1582947230058,44,0,-2
3165894460137,44,0,-2,1582947230068,44,0,-2
3165894460157,44,0,-2,1582947230078,44,0,-2
3165894460177,44,0,-2,1582947230088,44,0,-2
3165894460197,44,0,-2,1582947230098,44,0,-2
3165894460217,44,0,-2,1582947230108,44,0,-2
3165894460237,44,0,-2,1582947230118,44,0,-2
3165894460257,44,0,-2,1582947230128,44,0,-2
3165894460277,44,0,-2,1582947230138,44,0,-2
3165894460298,44,0,-2,1582947230149,44,0,-2
3165894460318,44,0,-2,1582947230159,44,0,-2
3165894460338,44,0,-2,1582947230169,44,0,-2
3165894460358,44,0,-2,1582947230179,44,0,-2
3165894460378,44,0,-2,1582947230189,44,0,-2
3165894460398,44,0,-2,1582947230199,44,0,-2
3165894460418,44,0,-2,1582947230209,44,0,-2
3165894460438,44,0,-2,1582947230219,44,0,-2
3165894460458,44,0,-2,1582947230229,44,0,-2
3165894460478,44,0,-2,1582947230239,44,0,-2
3165894460498,44,0,-2,1582947230249,44,0,-2
3165894460519,44,0,-2,1582947230259,44,0,-2
3165894460538,44,0,-2,1582947230269,44,0,-2
3165894460559,43,0,-2,1582947230279,43,0,-2
3165894460579,43,0,-2,1582947230289,43,0,-2
3165894460599,43,0,-2,1582947230299,43,0,-2
3165894460619,43,0,-2,1582947230309,43,0,-2
3165894460639,43,0,-2,1582947230319,43,0,-2
3165894460659,43,0,-2,1582947230329,43,0,-2
3165894460679,43,0,-2,1582947230339,43,0,-2
3165894460699,43,0,-2,1582947230349,43,0,-2
3165894460719,43,0,-2,1582947230359,43,0,-2
3165894460740,42,0,-2,1582947230370,42,0,-2
3165894460759,42,1,-2,1582947230379,42,1,-2
3165894460779,42,1,-2,1582947230389,42,1,-2
3165894460800,42,1,-2,1582947230400,42,1,-2
3165894460820,42,1,-2,1582947230410,42,1,-2
3165894460840,41,1,-2,1582947230420,41,1,-2
3165894460860,41,0,-2,1582947230430,41,0,-2
3165894460880,41,0,-2,1582947230440,41,0,-2
3165894460900,41,0,-1,1582947230450,41,0,-1
3165894460920,40,0,-1,1582947230460,40,0,-1
3165894460940,40,0,-1,1582947230470,40,0,-1
3165894460960,40,0,-1,1582947230480,40,0,-1
3165894460980,39,0,-1,1582947230490,39,0,-1
3165894461000,39,0,-1,1582947230500,39,0,-1
3165894461021,39,0,-1,1582947230510,39,0,-1
3165894461041,38,0,0,1582947230520,38,0,0
3165894461061,38,0,0,1582947230530,38,0,0
3165894461081,38,0,0,1582947230540,38,0,0
3165894461101,37,0,0,1582947230550,37,0,0
3165894461121,37,0,0,1582947230560,37,0,0
3165894461141,36,0,0,1582947230570,36,0,0
3165894461161,36,0,0,1582947230580,36,0,0
3165894461181,36,0,0,1582947230590,36,0,0
3165894461201,35,0,0,1582947230600,35,0,0
3165894461221,35,0,0,1582947230610,35,0,0
3165894461241,34,0,0,1582947230620,34,0,0
3165894461261,34,0,0,1582947230630,34,0,0
3165894461282,33,0,0,1582947230641,33,0,0
3165894461301,33,0,0,1582947230650,33,0,0
3165894461321,32,0,0,1582947230660,32,0,0
3165894461342,32,0,0,1582947230671,32,0,0
3165894461362,31,0,1,1582947230681,31,0,1
3165894461382,31,0,1,1582947230691,31,0,1
3165894461402,31,0,1,1582947230701,31,0,1
3165894461422,30,0,1,1582947230711,30,0,1
3165894461442,30,0,1,1582947230721,30,0,1
3165894461462,29,0,1,1582947230731,29,0,1
3165894461482,29,0,1,1582947230741,29,0,1
3165894461502,28,0,1,1582947230751,28,0,1
3165894461522,28,0,1,1582947230761,28,0,1
3165894461542,27,0,1,1582947230771,27,0,1
3165894461563,27,0,1,1582947230781,27,0,1
3165894461584,26,0,1,1582947230792,26,0,1
3165894461603,26,0,1,1582947230801,26,0,1
3165894461623,25,0,1,1582947230811,25,0,1
3165894461643,25,0,2,1582947230821,25,0,2
3165894461663,24,0,2,1582947230831,24,0,2
3165894461683,24,0,2,1582947230841,24,0,2
3165894461703,23,0,2,1582947230851,23,0,2
3165894461723,23,0,2,1582947230861,23,0,2
3165894461743,22,0,2,1582947230871,22,0,2
3165894461763,22,0,2,1582947230881,22,0,2
3165894461783,21,0,2,1582947230891,21,0,2
3165894461803,20,0,2,1582947230901,20,0,2
3165894461824,20,0,2,1582947230912,20,0,2
3165894461843,19,0,2,1582947230921,19,0,2
3165894461863,19,0,2,1582947230931,19,0,2
3165894461883,18,0,2,1582947230941,18,0,2
3165894461904,18,0,2,1582947230952,18,0,2
3165894461924,17,0,2,1582947230962,17,0,2
3165894461944,16,0,2,1582947230972,16,0,2
3165894461965,16,0,2,1582947230982,16,0,2
3165894461984,15,0,2,1582947230992,15,0,2
3165894462004,14,0,2,1582947231002,14,0,2
3165894462025,14,0,2,1582947231012,14,0,2
3165894462044,13,0,2,1582947231022,13,0,2
3165894462064,12,0,2,1582947231032,12,0,2
3165894462085,12,-1,2,1582947231042,12,-1,2
3165894462105,11,-1,2,1582947231052,11,-1,2
3165894462125,10,-1,2,1582947231062,10,-1,2
3165894462144,10,-1,2,1582947231072,10,-1,2
3165894462164,9,-1,2,1582947231082,9,-1,2
3165894462185,8,-1,2,1582947231092,8,-1,2
3165894462205,8,-1,2,1582947231102,8,-1,2
3165894462225,7,-1,2,1582947231112,7,-1,2
3165894462245,6,-1,2,1582947231122,6,-1,2
3165894462265,6,-1,2,1582947231132,6,-1,2
3165894462286,5,-1,2,1582947231143,5,-1,2
3165894462306,5,-1,2,1582947231153,5,-1,2
3165894462326,4,-1,2,1582947231163,4,-1,2
3165894462346,3,-1,2,1582947231173,3,-1,2
3165894462365,3,-1,2,1582947231182,3,-1,2
3165894462385,2,-1,2,1582947231192,2,-1,2
3165894462406,2,-1,2,1582947231203,2,-1,2
3165894462426,1,-1,2,1582947231213,1,-1,2
3165894462446,1,-1,2,1582947231223,1,-1,2
3165894462466,0,-1,2,1582947231233,0,-1,2
3165894462486,0,-1,2,1582947231243,0,-1,2
3165894462506,0,-1,2,1582947231253,0,-1,2
3165894462527,0,-1,2,1582947231263,0,-1,2
3165894462547,-1,-1,2,1582947231273,-1,-1,2
3165894462567,-1,-1,2,1582947231283,-1,-1,2
3165894462587,-1,-1,2,1582947231293,-1,-1,2
3165894462607,-2,-1,3,1582947231303,-2,-1,3
3165894462627,-2,-1,3,1582947231313,-2,-1,3
3165894462647,-3,-1,3,1582947231323,-3,-1,3
3165894462667,-3,-1,3,1582947231333,-3,-1,3
3165894462687,-3,-1,3,1582947231343,-3,-1,3
3165894462707,-4,-1,3,1582947231353,-4,-1,3
3165894462728,-4,-1,3,1582947231364,-4,-1,3
3165894462747,-4,-1,3,1582947231373,-4,-1,3
3165894462767,-5,-1,3,1582947231383,-5,-1,3
3165894462788,-5,-1,3,1582947231394,-5,-1,3
3165894462808,-5,-1,3,1582947231404,-5,-1,3
3165894462828,-6,-1,3,1582947231414,-6,-1,3
3165894462848,-6,-1,3,1582947231424,-6,-1,3
3165894462868,-6,-1,3,1582947231434,-6,-1,3
3165894462888,-7,-1,3,1582947231444,-7,-1,3
3165894462908,-7,-1,3,1582947231454,-7,-1,3
3165894462928,-7,-1,3,1582947231464,-7,-1,3
3165894462949,-8,-1,3,1582947231474,-8,-1,3
3165894462968,-8,-1,3,1582947231484,-8,-1,3
3165894462988,-8,-2,3,1582947231494,-8,-2,3
3165894463008,-9,-2,3,1582947231504,-9,-2,3
3165894463029,-9,-2,3,1582947231514,-9,-2,3
3165894463049,-10,-2,3,1582947231524,-10,-2,3
3165894463069,-10,-2,3,1582947231534,-10,-2,3
3165894463089,-11,-2,3,1582947231544,-11,-2,3
3165894463109,-11,-2,4,1582947231554,-11,-2,4
3165894463129,-11,-2,4,1582947231564,-11,-2,4
3165894463149,-12,-2,4,1582947231574,-12,-2,4
3165894463169,-12,-2,4,1582947231584,-12,-2,4
3165894463189,-13,-2,4,1582947231594,-13,-2,4
3165894463210,-13,-1,4,1582947231605,-13,-1,4
3165894463229,-14,-1,4,1582947231614,-14,-1,4
3165894463250,-14,-1,4,1582947231625,-14,-1,4
3165894463270,-14,-1,4,1582947231635,-14,-1,4
3165894463290,-15,-1,4,1582947231645,-15,-1,4
3165894463310,-15,-1,4,1582947231655,-15,-1,4
3165894463330,-16,-1,4,1582947231665,-16,-1,4
3165894463350,-16,-1,4,1582947231675,-16,-1,4
3165894463370,-16,-1,4,1582947231685,-16,-1,4
3165894463390,-17,-1,4,1582947231695,-17,-1,4
3165894463410,-17,-1,4,1582947231705,-17,-1,4
3165894463430,-17,-1,4,1582947231715,-17,-1,4
3165894463450,-18,-1,4,1582947231725,-18,-1,4
3165894463470,-18,-1,4,1582947231735,-18,-1,4
3165894463491,-18,-1,4,1582947231745,-18,-1,4
3165894463511,-19,-1,4,1582947231755,-19,-1,4
3165894463531,-19,-1,4,1582947231765,-19,-1,4
3165894463551,-19,-1,4,1582947231775,-19,-1,4
3165894463571,-20,-1,4,1582947231785,-20,-1,4
3165894463591,-20,-1,4,1582947231795,-20,-1,4
3165894463611,-21,-1,4,1582947231805,-21,-1,4
3165894463631,-21,-1,4,1582947231815,-21,-1,4
3165894463651,-21,-1,4,1582947231825,-21,-1,4
3165894463671,-22,-1,4,1582947231835,-22,-1,4
3165894463691,-22,-1,4,1582947231845,-22,-1,4
3165894463711,-22,-1,4,1582947231855,-22,-1,4
3165894463731,-23,-1,4,1582947231865,-23,-1,4
3165894463751,-23,-1,4,1582947231875,-23,-1,4
3165894463772,-24,-1,4,1582947231886,-24,-1,4
3165894463792,-24,-1,4,1582947231896,-24,-1,4
3165894463812,-24,-1,4,1582947231906,-24,-1,4
3165894463831,-25,-1,4,1582947231915,-25,-1,4
3165894463851,-25,-1,4,1582947231925,-25,-1,4
3165894463872,-25,-1,4,1582947231936,-25,-1,4
3165894463892,-26,-1,4,1582947231946,-26,-1,4
3165894463912,-26,-1,4,1582947231956,-26,-1,4
3165894463932,-27,-1,4,1582947231966,-27,-1,4
3165894463952,-27,-1,4,1582947231976,-27,-1,4
3165894463972,-27,-1,4,1582947231986,-27,-1,4
3165894463992,-27,-1,4,1582947231996,-27,-1,4
3165894464012,-28,-1,4,1582947232006,-28,-1,4
3165894464032,-28,-1,4,1582947232016,-28,-1,4
3165894464052,-28,-1,4,1582947232026,-28,-1,4
3165894464072,-28,-1,4,1582947232036,-28,-1,4
